2025-11-25 09:32:39,502 | INFO | 📌 模型 rdino_ecapa 阈值: 0.4, 置信度间隔: 0.08
2025-11-25 09:32:42,405 | INFO | 🏆 模型 rdino_ecapa 识别结果: 第一名 大可 (得分: 0.203833), 第二名 妈妈 (得分: 0.195421), 差距: 0.008412
2025-11-25 09:32:42,405 | INFO | ❌ 模型 rdino_ecapa 验证失败: 得分 0.203833 < 阈值 0.4, 差距 0.008412 < 置信度间隔 0.08
2025-11-25 09:32:42,405 | INFO | 🔍 开始使用模型: camplusplus
2025-11-25 09:32:42,648 | INFO | 📌 模型 camplusplus 阈值: 0.4, 置信度间隔: 0.08
2025-11-25 09:32:42,648 | INFO | 💯 模型 camplusplus 与说话人 妈妈 的相似度: 0.114706
2025-11-25 09:32:42,648 | INFO | 💯 模型 camplusplus 与说话人 大可 的相似度: 0.104204
2025-11-25 09:32:42,649 | INFO | 💯 模型 camplusplus 与说话人 婆婆 的相似度: 0.133635
2025-11-25 09:32:42,649 | INFO | 🏆 模型 camplusplus 识别结果: 第一名 婆婆 (得分: 0.133635), 第二名 妈妈 (得分: 0.114706), 差距: 0.018929
2025-11-25 09:32:42,649 | INFO | ❌ 模型 camplusplus 验证失败: 得分 0.133635 < 阈值 0.4, 差距 0.018929 < 置信度间隔 0.08
2025-11-25 09:32:42,649 | INFO | 📊 多模型投票结果: {'eres2net_large': 'Unknown', 'rdino_ecapa': 'Unknown', 'camplusplus': 'Unknown'}
2025-11-25 09:32:42,649 | INFO | ❌ 交叉验证失败: 所有模型均未识别出有效候选人
2025-11-25 09:32:42,649 | INFO |     [3.13] 处理分段 45420ms - 45660ms...
2025-11-25 09:32:42,649 | INFO |       [3.13] 分段时长过短(240ms)，跳过声纹识别。
2025-11-25 09:32:42,649 | INFO |     [3.14] 处理分段 45820ms - 62460ms...
2025-11-25 09:32:42,689 | INFO | 🎯 开始声纹识别: 音频段路径=temp\seg_45820_13_1764034362.wav
2025-11-25 09:32:42,690 | INFO | 📋 声纹数据库包含 3 个说话人
2025-11-25 09:32:42,690 | INFO | 🔍 开始使用模型: eres2net_large
2025-11-25 09:32:44,852 | INFO | 📌 模型 eres2net_large 阈值: 0.4, 置信度间隔: 0.08
2025-11-25 09:32:44,852 | INFO | 💯 模型 eres2net_large 与说话人 妈妈 的相似度: 0.282445
2025-11-25 09:32:44,853 | INFO | 💯 模型 eres2net_large 与说话人 大可 的相似度: 0.214784
2025-11-25 09:32:44,853 | INFO | 💯 模型 eres2net_large 与说话人 婆婆 的相似度: 0.303669
2025-11-25 09:32:44,853 | INFO | 🏆 模型 eres2net_large 识别结果: 第一名 婆婆 (得分: 0.303669), 第二名 妈妈 (得分: 0.282445), 差距: 0.021224
2025-11-25 09:32:44,853 | INFO | ❌ 模型 eres2net_large 验证失败: 得分 0.303669 < 阈值 0.4, 差距 0.021224 < 置信度间隔 0.08
2025-11-25 09:32:44,853 | INFO | 🔍 开始使用模型: rdino_ecapa
2025-11-25 09:32:45,353 | INFO | 📌 模型 rdino_ecapa 阈值: 0.4, 置信度间隔: 0.08
2025-11-25 09:32:45,353 | INFO | 💯 模型 rdino_ecapa 与说话人 妈妈 的相似度: 0.117705
2025-11-25 09:32:45,354 | INFO | 💯 模型 rdino_ecapa 与说话人 大可 的相似度: 0.062754
2025-11-25 09:32:45,354 | INFO | 💯 模型 rdino_ecapa 与说话人 婆婆 的相似度: 0.005883
2025-11-25 09:32:45,354 | INFO | 🏆 模型 rdino_ecapa 识别结果: 第一名 妈妈 (得分: 0.117705), 第二名 大可 (得分: 0.062754), 差距: 0.054951
2025-11-25 09:32:45,354 | INFO | ❌ 模型 rdino_ecapa 验证失败: 得分 0.117705 < 阈值 0.4, 差距 0.054951 < 置信度间隔 0.08
2025-11-25 09:32:45,354 | INFO | 🔍 开始使用模型: camplusplus
2025-11-25 09:32:45,579 | INFO | 📌 模型 camplusplus 阈值: 0.4, 置信度间隔: 0.08
2025-11-25 09:32:45,579 | INFO | 💯 模型 camplusplus 与说话人 妈妈 的相似度: 0.102392
2025-11-25 09:32:45,579 | INFO | 💯 模型 camplusplus 与说话人 大可 的相似度: 0.083011
2025-11-25 09:32:45,579 | INFO | 💯 模型 camplusplus 与说话人 婆婆 的相似度: 0.090607
2025-11-25 09:32:45,579 | INFO | 🏆 模型 camplusplus 识别结果: 第一名 妈妈 (得分: 0.102392), 第二名 婆婆 (得分: 0.090607), 差距: 0.011785
2025-11-25 09:32:45,579 | INFO | ❌ 模型 camplusplus 验证失败: 得分 0.102392 < 阈值 0.4, 差距 0.011785 < 置信度间隔 0.08
2025-11-25 09:32:45,579 | INFO | 📊 多模型投票结果: {'eres2net_large': 'Unknown', 'rdino_ecapa': 'Unknown', 'camplusplus': 'Unknown'}
2025-11-25 09:32:45,579 | INFO | ❌ 交叉验证失败: 所有模型均未识别出有效候选人
2025-11-25 09:32:45,582 | INFO |       [长句保存] 已保存 24 字音频: 1764034365_Unknown_24chars.wav
2025-11-25 09:32:45,582 | INFO |   [生命周期: 3. 逐段声纹识别] 完成。
2025-11-25 09:32:45,583 | INFO | ✅ 完成! 音频:62.7s | 耗时:20.47s | RTF:0.327 (RTF < 1表示可实时处理，值越低性能越好)
2025-11-25 09:32:45,583 | INFO |   [生命周期: 4. 组装响应] 开始...
2025-11-25 09:32:45,583 | INFO | 📤  [生命周期: 4. 组装响应] 完成, 返回 /transcribe 结果: {
  "full_text": "嗯嗯，好的好的嗯，好，嗯嗯，有没有嗯嗯，嗯没有没有没有没有嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯，不是嗯的好的，嗯嗯嗯嗯嗯嗯嗯，嗯没有嗯嗯，好好，嗯嗯，有不错了。嗯，有嗯嗯嗯没有没有嗯没有没有没有没有有嗯嗯嗯嗯嗯。",
  "segments": [
    {
      "text": "嗯嗯，",
      "start": 1010,
      "end": 2830,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "好的好的嗯，",
      "start": 2930,
      "end": 5140,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "好，",
      "start": 5140,
      "end": 5380,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "嗯嗯，",
      "start": 5500,
      "end": 6440,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "有没有嗯嗯，",
      "start": 6500,
      "end": 9140,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "嗯没有没有没有没有嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯，",
      "start": 9610,
      "end": 28400,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "不是嗯的好的，",
      "start": 30340,
      "end": 33420,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "嗯嗯嗯嗯嗯嗯嗯，",
      "start": 34280,
      "end": 37700,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "嗯没有嗯嗯，",
      "start": 38420,
      "end": 40720,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "好好，",
      "start": 40740,
      "end": 41240,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "嗯嗯，",
      "start": 41440,
      "end": 42000,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "有不错了。",
      "start": 42160,
      "end": 43120,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "嗯，",
      "start": 45420,
      "end": 45660,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "有嗯嗯嗯没有没有嗯没有没有没有没有有嗯嗯嗯嗯嗯。",
      "start": 45820,
      "end": 62460,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    }
  ],
  "meta": {
    "process_time": 20.467836618423462,
    "audio_duration": 62.656,
    "rtf": 0.326670017531018,
    "rtf_description": "Real-Time Factor(实时因子)，处理时间/音频时长，RTF < 1表示可实时处理，值越低性能越好"
  }
}
2025-11-25 09:32:45,654 | INFO | 💾 [数据库保存] 已保存到数据库: TermuxAudioRecording_2025-11-16_18-56-53_TEMP.wav
2025-11-25 09:32:45,933 | INFO | Attempting to parse hotwords as str...
2025-11-25 09:32:45,933 | INFO | Hotword list: ['魔都', '<s>'].
2025-11-25 09:32:46,478 | INFO |   [生命周期: 2. VAD & ASR] 完成, VAD检出 3 个分段。
2025-11-25 09:32:46,479 | INFO |   [生命周期: 3. 逐段声纹识别] 开始...
2025-11-25 09:32:46,479 | INFO |       [3.1] 分段时长不足 800ms，已跳过。
2025-11-25 09:32:46,604 | INFO | 🎯 开始声纹识别: 音频段路径=V:\Sony-2\TermuxAudioRecording_2025-11-10_19-28-12.acc_TEMP.wav.processed.wav.seg_1.wav
2025-11-25 09:32:46,604 | INFO | 📋 声纹数据库包含 3 个说话人
2025-11-25 09:32:46,604 | INFO | 🔍 开始使用模型: eres2net_large
2025-11-25 09:32:46,773 | INFO | 📥 收到转录任务: TermuxAudioRecording_2025-11-12_15-11-30_TEMP.wav
2025-11-25 09:32:46,773 | INFO |   [生命周期: 1. 音频预处理] 开始 (FFmpeg降噪、重采样、归一化)...
2025-11-25 09:32:47,586 | INFO | 📌 模型 eres2net_large 阈值: 0.4, 置信度间隔: 0.08
2025-11-25 09:32:47,586 | INFO | 💯 模型 eres2net_large 与说话人 妈妈 的相似度: 0.305230
2025-11-25 09:32:47,587 | INFO | 💯 模型 eres2net_large 与说话人 大可 的相似度: 0.294266
2025-11-25 09:32:47,587 | INFO | 💯 模型 eres2net_large 与说话人 婆婆 的相似度: 0.143448
2025-11-25 09:32:47,587 | INFO | 🏆 模型 eres2net_large 识别结果: 第一名 妈妈 (得分: 0.305230), 第二名 大可 (得分: 0.294266), 差距: 0.010964
2025-11-25 09:32:47,587 | INFO | ❌ 模型 eres2net_large 验证失败: 得分 0.305230 < 阈值 0.4, 差距 0.010964 < 置信度间隔 0.08
2025-11-25 09:32:47,587 | INFO | 🔍 开始使用模型: rdino_ecapa
2025-11-25 09:32:47,812 | INFO | 📌 模型 rdino_ecapa 阈值: 0.4, 置信度间隔: 0.08
2025-11-25 09:32:47,812 | INFO | 💯 模型 rdino_ecapa 与说话人 妈妈 的相似度: 0.268231
2025-11-25 09:32:47,812 | INFO | 💯 模型 rdino_ecapa 与说话人 大可 的相似度: 0.197785
2025-11-25 09:32:47,813 | INFO | 💯 模型 rdino_ecapa 与说话人 婆婆 的相似度: 0.082557
2025-11-25 09:32:47,813 | INFO | 🏆 模型 rdino_ecapa 识别结果: 第一名 妈妈 (得分: 0.268231), 第二名 大可 (得分: 0.197785), 差距: 0.070446
2025-11-25 09:32:47,813 | INFO | ❌ 模型 rdino_ecapa 验证失败: 得分 0.268231 < 阈值 0.4, 差距 0.070446 < 置信度间隔 0.08
2025-11-25 09:32:47,813 | INFO | 🔍 开始使用模型: camplusplus
2025-11-25 09:32:48,085 | INFO | 📌 模型 camplusplus 阈值: 0.4, 置信度间隔: 0.08
2025-11-25 09:32:48,085 | INFO | 💯 模型 camplusplus 与说话人 妈妈 的相似度: 0.434706
2025-11-25 09:32:48,085 | INFO | 💯 模型 camplusplus 与说话人 大可 的相似度: 0.542170
2025-11-25 09:32:48,085 | INFO | 💯 模型 camplusplus 与说话人 婆婆 的相似度: 0.417309
2025-11-25 09:32:48,085 | INFO | 🏆 模型 camplusplus 识别结果: 第一名 大可 (得分: 0.542170), 第二名 妈妈 (得分: 0.434706), 差距: 0.107464
2025-11-25 09:32:48,085 | INFO | ✅ 模型 camplusplus 验证通过: 大可 (得分: 0.542170 ≥ 阈值 0.4)
2025-11-25 09:32:48,085 | INFO | 📊 多模型投票结果: {'eres2net_large': 'Unknown', 'rdino_ecapa': 'Unknown', 'camplusplus': '大可'}
2025-11-25 09:32:48,085 | INFO | ❌ 交叉验证失败: 没有候选人获得足够票数 (多数票 ≥ 2)
2025-11-25 09:32:48,160 | INFO | 🎯 开始声纹识别: 音频段路径=V:\Sony-2\TermuxAudioRecording_2025-11-10_19-28-12.acc_TEMP.wav.processed.wav.seg_2.wav
2025-11-25 09:32:48,160 | INFO | 📋 声纹数据库包含 3 个说话人
2025-11-25 09:32:48,160 | INFO | 🔍 开始使用模型: eres2net_large
2025-11-25 09:32:48,368 | INFO |   [生命周期: 1. 音频预处理] 完成。
2025-11-25 09:32:48,403 | INFO |   [生命周期: 2. VAD & ASR] 开始 (FunASR语音检测与文字转录)...
2025-11-25 09:32:48,818 | INFO | Attempting to parse hotwords as str...
2025-11-25 09:32:48,818 | INFO | Hotword list: ['魔都', '<s>'].
2025-11-25 09:32:49,600 | INFO | 📌 模型 eres2net_large 阈值: 0.4, 置信度间隔: 0.08
2025-11-25 09:32:49,600 | INFO | 💯 模型 eres2net_large 与说话人 妈妈 的相似度: 0.279460
2025-11-25 09:32:49,600 | INFO | 💯 模型 eres2net_large 与说话人 大可 的相似度: 0.364723
2025-11-25 09:32:49,600 | INFO | 💯 模型 eres2net_large 与说话人 婆婆 的相似度: 0.161121
2025-11-25 09:32:49,601 | INFO | 🏆 模型 eres2net_large 识别结果: 第一名 大可 (得分: 0.364723), 第二名 妈妈 (得分: 0.279460), 差距: 0.085263
2025-11-25 09:32:49,601 | INFO | ❌ 模型 eres2net_large 验证失败: 得分 0.364723 < 阈值 0.4
2025-11-25 09:32:49,601 | INFO | 🔍 开始使用模型: rdino_ecapa
2025-11-25 09:32:49,888 | INFO | 📌 模型 rdino_ecapa 阈值: 0.4, 置信度间隔: 0.08
