2025-11-24 17:25:52,590 | INFO | 初始化数据库连接...
2025-11-24 17:26:19,181 | INFO | Loading ckpt: C:\Users\Administrator\.cache\modelscope\hub\iic\punc_ct-transformer_cn-en-common-vocab471067-large\model.pt, status: <All keys matched successfully>
2025-11-24 17:26:19,689 | INFO | Building SPK model.
2025-11-24 17:26:19,690 | INFO | download models from model hub: ms
2025-11-24 17:26:21,833 | WARNING | trust_remote_code: False
2025-11-24 17:26:21,993 | INFO | Loading pretrained params from C:\Users\Administrator\.cache\modelscope\hub\iic\speech_campplus_sv_zh-cn_16k-common\campplus_cn_common.bin
2025-11-24 17:26:21,998 | INFO | ckpt: C:\Users\Administrator\.cache\modelscope\hub\iic\speech_campplus_sv_zh-cn_16k-common\campplus_cn_common.bin
2025-11-24 17:26:22,089 | INFO | scope_map: ['module.', 'None']
2025-11-24 17:26:22,089 | INFO | excludes: None
2025-11-24 17:26:22,110 | INFO | Loading ckpt: C:\Users\Administrator\.cache\modelscope\hub\iic\speech_campplus_sv_zh-cn_16k-common\campplus_cn_common.bin, status: <All keys matched successfully>
2025-11-24 17:26:31,016 | INFO | 
📁 文件监控已启动
2025-11-24 17:26:31,016 | INFO | ✅ 文件监控线程已启动

2025-11-24 17:26:31,016 | INFO |    监控目录: V:\Sony-2
2025-11-24 17:26:31,016 | INFO | 🌐 启动HTTP服务: http://0.0.0.0:5008

2025-11-24 17:26:31,017 | INFO |    扫描间隔: 3秒

2025-11-24 17:26:31,075 | INFO | 发现 1096 个待处理文件
2025-11-24 17:26:31,075 | INFO | 
>>> 处理: recording-20251115-133044.m4a
2025-11-24 17:26:31,104 | ERROR |   [Convert Error] 文件已损坏或未完成录制 (moov atom not found)
2025-11-24 17:26:31,105 | ERROR |   音频转换失败，跳过
2025-11-24 17:26:31,105 | INFO | 
>>> 处理: TermuxAudioRecording_2025-11-17_05-47-13.m4a
2025-11-24 17:26:31,126 | ERROR |   [Convert Error] 文件不包含有效的音频流
2025-11-24 17:26:31,127 | ERROR |   音频转换失败，跳过
2025-11-24 17:26:31,127 | INFO | 
>>> 处理: TermuxAudioRecording_2025-11-23_15-31-43.m4a
2025-11-24 17:26:31,282 | INFO | 📥 收到转录任务: TermuxAudioRecording_2025-11-23_15-31-43.m4a_TEMP.wav
2025-11-24 17:26:32,298 | INFO | 📥 收到转录任务: TermuxAudioRecording_2025-11-24_01-15-54_TEMP.wav
2025-11-24 17:26:32,300 | INFO |   [生命周期: 1. 音频预处理] 开始 (FFmpeg降噪、重采样、归一化)...
2025-11-24 17:26:32,350 | INFO |   [生命周期: 1. ASR识别] 开始...
2025-11-24 17:26:33,317 | INFO |   [生命周期: 1. 音频预处理] 完成。
2025-11-24 17:26:33,337 | INFO |   [生命周期: 2. VAD & ASR] 开始 (FunASR语音检测与文字转录)...
2025-11-24 17:26:37,778 | INFO |   [生命周期: 2. VAD & ASR] 完成, VAD检出 11 个分段。
2025-11-24 17:26:37,779 | INFO |   [生命周期: 3. 逐段声纹识别] 开始...
2025-11-24 17:26:37,779 | INFO |     [3.1] 处理分段 430ms - 18680ms...
2025-11-24 17:26:37,806 | INFO | 🎯 开始声纹识别: 音频段路径=C:\Users\ADMINI~1\AppData\Local\Temp\seg_430_0_1763976397.wav
2025-11-24 17:26:37,806 | INFO | 📋 声纹数据库包含 3 个说话人
2025-11-24 17:26:37,806 | INFO | 🔍 开始使用模型: eres2net_large
2025-11-24 17:26:39,306 | INFO | 📌 模型 eres2net_large 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:39,306 | INFO | 💯 模型 eres2net_large 与说话人 妈妈 的相似度: 0.352157
2025-11-24 17:26:39,306 | INFO | 💯 模型 eres2net_large 与说话人 大可 的相似度: 0.253073
2025-11-24 17:26:39,307 | INFO | 💯 模型 eres2net_large 与说话人 婆婆 的相似度: 0.283292
2025-11-24 17:26:39,307 | INFO | 🏆 模型 eres2net_large 识别结果: 第一名 妈妈 (得分: 0.352157), 第二名 婆婆 (得分: 0.283292), 差距: 0.068865
2025-11-24 17:26:39,307 | INFO | ❌ 模型 eres2net_large 验证失败: 得分 0.352157 < 阈值 0.4, 差距 0.068865 < 置信度间隔 0.08
2025-11-24 17:26:39,307 | INFO | 🔍 开始使用模型: rdino_ecapa
2025-11-24 17:26:39,658 | INFO | 📌 模型 rdino_ecapa 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:39,658 | INFO | 💯 模型 rdino_ecapa 与说话人 妈妈 的相似度: 0.146479
2025-11-24 17:26:39,658 | INFO | 💯 模型 rdino_ecapa 与说话人 大可 的相似度: 0.121326
2025-11-24 17:26:39,659 | INFO | 💯 模型 rdino_ecapa 与说话人 婆婆 的相似度: 0.063909
2025-11-24 17:26:39,659 | INFO | 🏆 模型 rdino_ecapa 识别结果: 第一名 妈妈 (得分: 0.146479), 第二名 大可 (得分: 0.121326), 差距: 0.025154
2025-11-24 17:26:39,659 | INFO | ❌ 模型 rdino_ecapa 验证失败: 得分 0.146479 < 阈值 0.4, 差距 0.025154 < 置信度间隔 0.08
2025-11-24 17:26:39,659 | INFO | 🔍 开始使用模型: camplusplus
2025-11-24 17:26:39,887 | INFO | 📌 模型 camplusplus 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:39,887 | INFO | 💯 模型 camplusplus 与说话人 妈妈 的相似度: 0.222177
2025-11-24 17:26:39,887 | INFO | 💯 模型 camplusplus 与说话人 大可 的相似度: 0.176095
2025-11-24 17:26:39,887 | INFO | 💯 模型 camplusplus 与说话人 婆婆 的相似度: 0.194186
2025-11-24 17:26:39,888 | INFO | 🏆 模型 camplusplus 识别结果: 第一名 妈妈 (得分: 0.222177), 第二名 婆婆 (得分: 0.194186), 差距: 0.027991
2025-11-24 17:26:39,888 | INFO | ❌ 模型 camplusplus 验证失败: 得分 0.222177 < 阈值 0.4, 差距 0.027991 < 置信度间隔 0.08
2025-11-24 17:26:39,888 | INFO | 📊 多模型投票结果: {'eres2net_large': 'Unknown', 'rdino_ecapa': 'Unknown', 'camplusplus': 'Unknown'}
2025-11-24 17:26:39,888 | INFO | ❌ 交叉验证失败: 所有模型均未识别出有效候选人
2025-11-24 17:26:47,467 | INFO |       [Whisper对比] 
2025-11-24 17:26:47,467 | INFO |     [3.2] 处理分段 18700ms - 25370ms...
2025-11-24 17:26:47,488 | INFO | 🎯 开始声纹识别: 音频段路径=C:\Users\ADMINI~1\AppData\Local\Temp\seg_18700_1_1763976407.wav
2025-11-24 17:26:47,489 | INFO | 📋 声纹数据库包含 3 个说话人
2025-11-24 17:26:47,489 | INFO | 🔍 开始使用模型: eres2net_large
2025-11-24 17:26:48,072 | INFO | 📌 模型 eres2net_large 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:48,072 | INFO | 💯 模型 eres2net_large 与说话人 妈妈 的相似度: 0.354761
2025-11-24 17:26:48,072 | INFO | 💯 模型 eres2net_large 与说话人 大可 的相似度: 0.229208
2025-11-24 17:26:48,072 | INFO | 💯 模型 eres2net_large 与说话人 婆婆 的相似度: 0.251793
2025-11-24 17:26:48,073 | INFO | 🏆 模型 eres2net_large 识别结果: 第一名 妈妈 (得分: 0.354761), 第二名 婆婆 (得分: 0.251793), 差距: 0.102968
2025-11-24 17:26:48,073 | INFO | ❌ 模型 eres2net_large 验证失败: 得分 0.354761 < 阈值 0.4
2025-11-24 17:26:48,073 | INFO | 🔍 开始使用模型: rdino_ecapa
2025-11-24 17:26:48,224 | INFO | 📌 模型 rdino_ecapa 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:48,224 | INFO | 💯 模型 rdino_ecapa 与说话人 妈妈 的相似度: 0.138653
2025-11-24 17:26:48,224 | INFO | 💯 模型 rdino_ecapa 与说话人 大可 的相似度: 0.103677
2025-11-24 17:26:48,224 | INFO | 💯 模型 rdino_ecapa 与说话人 婆婆 的相似度: 0.046671
2025-11-24 17:26:48,224 | INFO | 🏆 模型 rdino_ecapa 识别结果: 第一名 妈妈 (得分: 0.138653), 第二名 大可 (得分: 0.103677), 差距: 0.034976
2025-11-24 17:26:48,224 | INFO | ❌ 模型 rdino_ecapa 验证失败: 得分 0.138653 < 阈值 0.4, 差距 0.034976 < 置信度间隔 0.08
2025-11-24 17:26:48,226 | INFO | 🔍 开始使用模型: camplusplus
2025-11-24 17:26:48,393 | INFO | 📌 模型 camplusplus 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:48,393 | INFO | 💯 模型 camplusplus 与说话人 妈妈 的相似度: 0.233521
2025-11-24 17:26:48,393 | INFO | 💯 模型 camplusplus 与说话人 大可 的相似度: 0.189090
2025-11-24 17:26:48,393 | INFO | 💯 模型 camplusplus 与说话人 婆婆 的相似度: 0.199808
2025-11-24 17:26:48,394 | INFO | 🏆 模型 camplusplus 识别结果: 第一名 妈妈 (得分: 0.233521), 第二名 婆婆 (得分: 0.199808), 差距: 0.033713
2025-11-24 17:26:48,394 | INFO | ❌ 模型 camplusplus 验证失败: 得分 0.233521 < 阈值 0.4, 差距 0.033713 < 置信度间隔 0.08
2025-11-24 17:26:48,394 | INFO | 📊 多模型投票结果: {'eres2net_large': 'Unknown', 'rdino_ecapa': 'Unknown', 'camplusplus': 'Unknown'}
2025-11-24 17:26:48,394 | INFO | ❌ 交叉验证失败: 所有模型均未识别出有效候选人
2025-11-24 17:26:48,703 | INFO |       [Whisper对比] 
2025-11-24 17:26:48,703 | INFO |     [3.3] 处理分段 26630ms - 30200ms...
2025-11-24 17:26:48,726 | INFO | 🎯 开始声纹识别: 音频段路径=C:\Users\ADMINI~1\AppData\Local\Temp\seg_26630_2_1763976408.wav
2025-11-24 17:26:48,726 | INFO | 📋 声纹数据库包含 3 个说话人
2025-11-24 17:26:48,726 | INFO | 🔍 开始使用模型: eres2net_large
2025-11-24 17:26:49,003 | INFO | 📌 模型 eres2net_large 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:49,003 | INFO | 💯 模型 eres2net_large 与说话人 妈妈 的相似度: 0.300339
2025-11-24 17:26:49,003 | INFO | 💯 模型 eres2net_large 与说话人 大可 的相似度: 0.177801
2025-11-24 17:26:49,003 | INFO | 💯 模型 eres2net_large 与说话人 婆婆 的相似度: 0.177209
2025-11-24 17:26:49,003 | INFO | 🏆 模型 eres2net_large 识别结果: 第一名 妈妈 (得分: 0.300339), 第二名 大可 (得分: 0.177801), 差距: 0.122538
2025-11-24 17:26:49,003 | INFO | ❌ 模型 eres2net_large 验证失败: 得分 0.300339 < 阈值 0.4
2025-11-24 17:26:49,004 | INFO | 🔍 开始使用模型: rdino_ecapa
2025-11-24 17:26:49,085 | INFO | 📌 模型 rdino_ecapa 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:49,086 | INFO | 💯 模型 rdino_ecapa 与说话人 妈妈 的相似度: 0.133557
2025-11-24 17:26:49,086 | INFO | 💯 模型 rdino_ecapa 与说话人 大可 的相似度: 0.102145
2025-11-24 17:26:49,087 | INFO | 💯 模型 rdino_ecapa 与说话人 婆婆 的相似度: 0.052906
2025-11-24 17:26:49,087 | INFO | 🏆 模型 rdino_ecapa 识别结果: 第一名 妈妈 (得分: 0.133557), 第二名 大可 (得分: 0.102145), 差距: 0.031412
2025-11-24 17:26:49,087 | INFO | ❌ 模型 rdino_ecapa 验证失败: 得分 0.133557 < 阈值 0.4, 差距 0.031412 < 置信度间隔 0.08
2025-11-24 17:26:49,087 | INFO | 🔍 开始使用模型: camplusplus
2025-11-24 17:26:49,250 | INFO | 📌 模型 camplusplus 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:49,250 | INFO | 💯 模型 camplusplus 与说话人 妈妈 的相似度: 0.237663
2025-11-24 17:26:49,251 | INFO | 💯 模型 camplusplus 与说话人 大可 的相似度: 0.208436
2025-11-24 17:26:49,251 | INFO | 💯 模型 camplusplus 与说话人 婆婆 的相似度: 0.229891
2025-11-24 17:26:49,251 | INFO | 🏆 模型 camplusplus 识别结果: 第一名 妈妈 (得分: 0.237663), 第二名 婆婆 (得分: 0.229891), 差距: 0.007772
2025-11-24 17:26:49,251 | INFO | ❌ 模型 camplusplus 验证失败: 得分 0.237663 < 阈值 0.4, 差距 0.007772 < 置信度间隔 0.08
2025-11-24 17:26:49,251 | INFO | 📊 多模型投票结果: {'eres2net_large': 'Unknown', 'rdino_ecapa': 'Unknown', 'camplusplus': 'Unknown'}
2025-11-24 17:26:49,251 | INFO | ❌ 交叉验证失败: 所有模型均未识别出有效候选人
2025-11-24 17:26:50,727 | INFO |       [Whisper对比] 
2025-11-24 17:26:50,727 | INFO |     [3.4] 处理分段 31460ms - 31850ms...
2025-11-24 17:26:50,727 | INFO |       [3.4] 分段时长过短(390ms)，跳过声纹识别。
2025-11-24 17:26:50,728 | INFO |     [3.5] 处理分段 33120ms - 34650ms...
2025-11-24 17:26:50,750 | INFO | 🎯 开始声纹识别: 音频段路径=C:\Users\ADMINI~1\AppData\Local\Temp\seg_33120_4_1763976410.wav
2025-11-24 17:26:50,750 | INFO | 📋 声纹数据库包含 3 个说话人
2025-11-24 17:26:50,750 | INFO | 🔍 开始使用模型: eres2net_large
2025-11-24 17:26:50,887 | INFO | 📌 模型 eres2net_large 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:50,887 | INFO | 💯 模型 eres2net_large 与说话人 妈妈 的相似度: 0.191555
2025-11-24 17:26:50,888 | INFO | 💯 模型 eres2net_large 与说话人 大可 的相似度: 0.043737
2025-11-24 17:26:50,888 | INFO | 💯 模型 eres2net_large 与说话人 婆婆 的相似度: 0.112288
2025-11-24 17:26:50,888 | INFO | 🏆 模型 eres2net_large 识别结果: 第一名 妈妈 (得分: 0.191555), 第二名 婆婆 (得分: 0.112288), 差距: 0.079266
2025-11-24 17:26:50,888 | INFO | ❌ 模型 eres2net_large 验证失败: 得分 0.191555 < 阈值 0.4, 差距 0.079266 < 置信度间隔 0.08
2025-11-24 17:26:50,888 | INFO | 🔍 开始使用模型: rdino_ecapa
2025-11-24 17:26:50,954 | INFO | 📌 模型 rdino_ecapa 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:50,954 | INFO | 💯 模型 rdino_ecapa 与说话人 妈妈 的相似度: 0.089579
2025-11-24 17:26:50,954 | INFO | 💯 模型 rdino_ecapa 与说话人 大可 的相似度: 0.084762
2025-11-24 17:26:50,955 | INFO | 💯 模型 rdino_ecapa 与说话人 婆婆 的相似度: 0.014995
2025-11-24 17:26:50,955 | INFO | 🏆 模型 rdino_ecapa 识别结果: 第一名 妈妈 (得分: 0.089579), 第二名 大可 (得分: 0.084762), 差距: 0.004817
2025-11-24 17:26:50,955 | INFO | ❌ 模型 rdino_ecapa 验证失败: 得分 0.089579 < 阈值 0.4, 差距 0.004817 < 置信度间隔 0.08
2025-11-24 17:26:50,955 | INFO | 🔍 开始使用模型: camplusplus
2025-11-24 17:26:51,115 | INFO | 📌 模型 camplusplus 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:51,115 | INFO | 💯 模型 camplusplus 与说话人 妈妈 的相似度: 0.097779
2025-11-24 17:26:51,115 | INFO | 💯 模型 camplusplus 与说话人 大可 的相似度: 0.056428
2025-11-24 17:26:51,115 | INFO | 💯 模型 camplusplus 与说话人 婆婆 的相似度: 0.078929
2025-11-24 17:26:51,115 | INFO | 🏆 模型 camplusplus 识别结果: 第一名 妈妈 (得分: 0.097779), 第二名 婆婆 (得分: 0.078929), 差距: 0.018850
2025-11-24 17:26:51,116 | INFO | ❌ 模型 camplusplus 验证失败: 得分 0.097779 < 阈值 0.4, 差距 0.018850 < 置信度间隔 0.08
2025-11-24 17:26:51,116 | INFO | 📊 多模型投票结果: {'eres2net_large': 'Unknown', 'rdino_ecapa': 'Unknown', 'camplusplus': 'Unknown'}
2025-11-24 17:26:51,116 | INFO | ❌ 交叉验证失败: 所有模型均未识别出有效候选人
2025-11-24 17:26:51,318 | INFO |       [Whisper对比] 
2025-11-24 17:26:51,318 | INFO |     [3.6] 处理分段 34650ms - 36400ms...
2025-11-24 17:26:51,340 | INFO | 🎯 开始声纹识别: 音频段路径=C:\Users\ADMINI~1\AppData\Local\Temp\seg_34650_5_1763976411.wav
2025-11-24 17:26:51,340 | INFO | 📋 声纹数据库包含 3 个说话人
2025-11-24 17:26:51,340 | INFO | 🔍 开始使用模型: eres2net_large
2025-11-24 17:26:51,516 | INFO | 📌 模型 eres2net_large 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:51,516 | INFO | 💯 模型 eres2net_large 与说话人 妈妈 的相似度: 0.399714
2025-11-24 17:26:51,516 | INFO | 💯 模型 eres2net_large 与说话人 大可 的相似度: 0.178596
2025-11-24 17:26:51,516 | INFO | 💯 模型 eres2net_large 与说话人 婆婆 的相似度: 0.282740
2025-11-24 17:26:51,517 | INFO | 🏆 模型 eres2net_large 识别结果: 第一名 妈妈 (得分: 0.399714), 第二名 婆婆 (得分: 0.282740), 差距: 0.116974
2025-11-24 17:26:51,517 | INFO | ❌ 模型 eres2net_large 验证失败: 得分 0.399714 < 阈值 0.4
2025-11-24 17:26:51,517 | INFO | 🔍 开始使用模型: rdino_ecapa
2025-11-24 17:26:51,564 | INFO | 📌 模型 rdino_ecapa 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:51,564 | INFO | 💯 模型 rdino_ecapa 与说话人 妈妈 的相似度: 0.086994
2025-11-24 17:26:51,565 | INFO | 💯 模型 rdino_ecapa 与说话人 大可 的相似度: 0.079919
2025-11-24 17:26:51,565 | INFO | 💯 模型 rdino_ecapa 与说话人 婆婆 的相似度: 0.052750
2025-11-24 17:26:51,565 | INFO | 🏆 模型 rdino_ecapa 识别结果: 第一名 妈妈 (得分: 0.086994), 第二名 大可 (得分: 0.079919), 差距: 0.007076
2025-11-24 17:26:51,565 | INFO | ❌ 模型 rdino_ecapa 验证失败: 得分 0.086994 < 阈值 0.4, 差距 0.007076 < 置信度间隔 0.08
2025-11-24 17:26:51,565 | INFO | 🔍 开始使用模型: camplusplus
2025-11-24 17:26:51,734 | INFO | 📌 模型 camplusplus 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:51,734 | INFO | 💯 模型 camplusplus 与说话人 妈妈 的相似度: 0.168885
2025-11-24 17:26:51,734 | INFO | 💯 模型 camplusplus 与说话人 大可 的相似度: 0.111025
2025-11-24 17:26:51,734 | INFO | 💯 模型 camplusplus 与说话人 婆婆 的相似度: 0.124342
2025-11-24 17:26:51,734 | INFO | 🏆 模型 camplusplus 识别结果: 第一名 妈妈 (得分: 0.168885), 第二名 婆婆 (得分: 0.124342), 差距: 0.044543
2025-11-24 17:26:51,735 | INFO | ❌ 模型 camplusplus 验证失败: 得分 0.168885 < 阈值 0.4, 差距 0.044543 < 置信度间隔 0.08
2025-11-24 17:26:51,735 | INFO | 📊 多模型投票结果: {'eres2net_large': 'Unknown', 'rdino_ecapa': 'Unknown', 'camplusplus': 'Unknown'}
2025-11-24 17:26:51,735 | INFO | ❌ 交叉验证失败: 所有模型均未识别出有效候选人
2025-11-24 17:26:51,941 | INFO |       [Whisper对比] 
2025-11-24 17:26:51,941 | INFO |     [3.7] 处理分段 36400ms - 37500ms...
2025-11-24 17:26:51,962 | INFO | 🎯 开始声纹识别: 音频段路径=C:\Users\ADMINI~1\AppData\Local\Temp\seg_36400_6_1763976411.wav
2025-11-24 17:26:51,962 | INFO | 📋 声纹数据库包含 3 个说话人
2025-11-24 17:26:51,962 | INFO | 🔍 开始使用模型: eres2net_large
2025-11-24 17:26:52,058 | INFO | 📌 模型 eres2net_large 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:52,059 | INFO | 💯 模型 eres2net_large 与说话人 妈妈 的相似度: 0.299005
2025-11-24 17:26:52,059 | INFO | 💯 模型 eres2net_large 与说话人 大可 的相似度: 0.218916
2025-11-24 17:26:52,059 | INFO | 💯 模型 eres2net_large 与说话人 婆婆 的相似度: 0.281688
2025-11-24 17:26:52,059 | INFO | 🏆 模型 eres2net_large 识别结果: 第一名 妈妈 (得分: 0.299005), 第二名 婆婆 (得分: 0.281688), 差距: 0.017318
2025-11-24 17:26:52,059 | INFO | ❌ 模型 eres2net_large 验证失败: 得分 0.299005 < 阈值 0.4, 差距 0.017318 < 置信度间隔 0.08
2025-11-24 17:26:52,060 | INFO | 🔍 开始使用模型: rdino_ecapa
2025-11-24 17:26:52,101 | INFO | 📌 模型 rdino_ecapa 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:52,102 | INFO | 💯 模型 rdino_ecapa 与说话人 妈妈 的相似度: 0.121350
2025-11-24 17:26:52,102 | INFO | 💯 模型 rdino_ecapa 与说话人 大可 的相似度: 0.118037
2025-11-24 17:26:52,102 | INFO | 💯 模型 rdino_ecapa 与说话人 婆婆 的相似度: 0.065198
2025-11-24 17:26:52,102 | INFO | 🏆 模型 rdino_ecapa 识别结果: 第一名 妈妈 (得分: 0.121350), 第二名 大可 (得分: 0.118037), 差距: 0.003313
2025-11-24 17:26:52,102 | INFO | ❌ 模型 rdino_ecapa 验证失败: 得分 0.121350 < 阈值 0.4, 差距 0.003313 < 置信度间隔 0.08
2025-11-24 17:26:52,103 | INFO | 🔍 开始使用模型: camplusplus
2025-11-24 17:26:52,277 | INFO | 📌 模型 camplusplus 阈值: 0.4, 置信度间隔: 0.08
2025-11-24 17:26:52,278 | INFO | 💯 模型 camplusplus 与说话人 妈妈 的相似度: 0.266247
2025-11-24 17:26:52,278 | INFO | 💯 模型 camplusplus 与说话人 大可 的相似度: 0.141425
2025-11-24 17:26:52,278 | INFO | 💯 模型 camplusplus 与说话人 婆婆 的相似度: 0.204966
2025-11-24 17:26:52,278 | INFO | 🏆 模型 camplusplus 识别结果: 第一名 妈妈 (得分: 0.266247), 第二名 婆婆 (得分: 0.204966), 差距: 0.061282
2025-11-24 17:26:52,278 | INFO | ❌ 模型 camplusplus 验证失败: 得分 0.266247 < 阈值 0.4, 差距 0.061282 < 置信度间隔 0.08
2025-11-24 17:26:52,278 | INFO | 📊 多模型投票结果: {'eres2net_large': 'Unknown', 'rdino_ecapa': 'Unknown', 'camplusplus': 'Unknown'}
2025-11-24 17:26:52,278 | INFO | ❌ 交叉验证失败: 所有模型均未识别出有效候选人
2025-11-24 17:26:52,549 | INFO |       [Whisper对比] 
2025-11-24 17:26:52,549 | INFO |     [3.8] 处理分段 39380ms - 39810ms...
2025-11-24 17:26:52,550 | INFO |       [3.8] 分段时长过短(430ms)，跳过声纹识别。
2025-11-24 17:26:52,550 | INFO |     [3.9] 处理分段 40150ms - 40640ms...
2025-11-24 17:26:52,550 | INFO |       [3.9] 分段时长过短(490ms)，跳过声纹识别。
2025-11-24 17:26:52,550 | INFO |     [3.10] 处理分段 42220ms - 42760ms...
2025-11-24 17:26:52,550 | INFO |       [3.10] 分段时长过短(540ms)，跳过声纹识别。
2025-11-24 17:26:52,550 | INFO |     [3.11] 处理分段 56050ms - 56290ms...
2025-11-24 17:26:52,550 | INFO |       [3.11] 分段时长过短(240ms)，跳过声纹识别。
2025-11-24 17:26:52,550 | INFO |   [生命周期: 3. 逐段声纹识别] 完成。
2025-11-24 17:26:52,551 | INFO | ✅ 完成! 音频:62.6s | 耗时:20.27s | RTF:0.324 (RTF < 1表示可实时处理，值越低性能越好)
2025-11-24 17:26:52,551 | INFO |   [生命周期: 4. 组装响应] 开始...
2025-11-24 17:26:52,551 | INFO | 📤  [生命周期: 4. 组装响应] 完成, 返回 /transcribe 结果: {
  "full_text": "嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯，有嗯嗯嗯有嗯嗯，嗯没有有异议。嗯嗯，嗯嗯，没有嗯嗯，没有没有，嗯嗯，是的好的，嗯嗯，嗯。",
  "segments": [
    {
      "text": "嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯，",
      "start": 430,
      "end": 18680,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": "",
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "有嗯嗯嗯有嗯嗯，",
      "start": 18700,
      "end": 25370,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": "",
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "嗯没有有异议。",
      "start": 26630,
      "end": 30200,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": "",
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "嗯嗯，",
      "start": 31460,
      "end": 31850,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": null,
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "嗯嗯，",
      "start": 33120,
      "end": 34650,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": "",
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "没有嗯嗯，",
      "start": 34650,
      "end": 36400,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": "",
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "没有没有，",
      "start": 36400,
      "end": 37500,
      "spk": "Unknown",
      "emotion": "neutral",
      "whisper_text": "",
      "confidence": 0.0,
      "recognition_details": []
    },
    {
      "text": "嗯嗯，",
      "start": 39380,
      "end": 39810,
